Mota;Galdera;Irudia;Zuzena;Oker1;Oker2;Jatorria;Esteka;Egilea;
Biztanleria;Zenbat biztanle ditu Ordizia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ac/Ordizia%2C_Euskal_Herria.JPG;10394;2540;23576;Wikipedia;https://eu.wikipedia.org/wiki/Ordizia;MikelBa;
Biztanleria;Zenbat biztanle ditu Kripan udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/20/Kripan.jpg;180;53;4343;Wikipedia;https://eu.wikipedia.org/wiki/Kripan;MikelBa;
Biztanleria;Zenbat biztanle ditu Arrieta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/04/Arrieta_bizkaia_historikoa_001.jpg;586;40;84;Wikipedia;https://eu.wikipedia.org/wiki/Arrieta;MikelBa;
Biztanleria;Zenbat biztanle ditu Errenteria udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/53/Orereta_sanmarko_001.JPG;39471;8685;82048;Wikipedia;https://eu.wikipedia.org/wiki/Errenteria;MikelBa;
Biztanleria;Zenbat biztanle ditu Arteaga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/18/Artea_%28Bizkaia%29.jpg;736;923;5164;Wikipedia;https://eu.wikipedia.org/wiki/Arteaga;MikelBa;
Biztanleria;Zenbat biztanle ditu Basaburua udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9c/Basabur%C3%BAa_Mayor_-_Jauntsarats_02.jpg;834;54;5802;Wikipedia;https://eu.wikipedia.org/wiki/Basaburua;MikelBa;
Biztanleria;Zenbat biztanle ditu Bidania-Goiatz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/85/Bidania-Goiatz%2C_Euskal_Herria.jpg;520;20;2363;Wikipedia;https://eu.wikipedia.org/wiki/Bidania-Goiatz;MikelBa;
Biztanleria;Zenbat biztanle ditu Hondarribia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/19/Hondarribia.png;16828;5986;94873;Wikipedia;https://eu.wikipedia.org/wiki/Hondarribia;MikelBa;
Biztanleria;Zenbat biztanle ditu Arbizu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8e/Arbizuko_udaletxea.jpg;1104;2031;640;Wikipedia;https://eu.wikipedia.org/wiki/Arbizu;MikelBa;
Biztanleria;Zenbat biztanle ditu Aranguren udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/1a/Mutiloa_Aranguren.jpg;10859;50158;8287;Wikipedia;https://eu.wikipedia.org/wiki/Aranguren;MikelBa;
Biztanleria;Zenbat biztanle ditu Iruña Oka udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/fa/Santa_Catalina_Tresponde.jpg;3411;63193;70381;Wikipedia;https://eu.wikipedia.org/wiki/Iru%C3%B1a_Oka;MikelBa;
Biztanleria;Zenbat biztanle ditu Lanestosa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/Lanestosa%2C_Euskal_Herria.jpg;251;2272;7;Wikipedia;https://eu.wikipedia.org/wiki/Lanestosa;MikelBa;
Biztanleria;Zenbat biztanle ditu Zegama udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ee/Zegama.jpg;1528;319;64605;Wikipedia;https://eu.wikipedia.org/wiki/Zegama;MikelBa;
Biztanleria;Zenbat biztanle ditu Etxarri Aranatz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/eb/Etxarri_Aranatz_Udaletxea.jpg;2483;912;45211;Wikipedia;https://eu.wikipedia.org/wiki/Etxarri_Aranatz;MikelBa;
Biztanleria;Zenbat biztanle ditu Espartza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f2/Espartza_zaraitzu.jpg;74;65;820;Wikipedia;https://eu.wikipedia.org/wiki/Espartza;MikelBa;
Biztanleria;Zenbat biztanle ditu Olexoa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/af/Olejua_000.jpg;50;1;6;Wikipedia;https://eu.wikipedia.org/wiki/Olexoa;MikelBa;
Biztanleria;Zenbat biztanle ditu Labaien udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c6/Beintza-Labaien._Euskal_Herria.JPG;220;77;998;Wikipedia;https://eu.wikipedia.org/wiki/Labaien;MikelBa;
Biztanleria;Zenbat biztanle ditu Mundaka udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/72/Mundaka_eta_Ogono.jpg;1852;44549;416;Wikipedia;https://eu.wikipedia.org/wiki/Mundaka;MikelBa;
Biztanleria;Zenbat biztanle ditu Milagro udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/92/Milagro._Navarra._Spanien.jpg;3416;75536;269;Wikipedia;https://eu.wikipedia.org/wiki/Milagro;MikelBa;
Biztanleria;Zenbat biztanle ditu Lazkao udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7b/Lazkao_-_Iglesia_de_San_Miguel_25.jpg;5742;7343;706;Wikipedia;https://eu.wikipedia.org/wiki/Lazkao;MikelBa;
Biztanleria;Zenbat biztanle ditu Zaratamo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/84/Arkotxa_zaratamo.jpg;1614;938;96772;Wikipedia;https://eu.wikipedia.org/wiki/Zaratamo;MikelBa;
Biztanleria;Zenbat biztanle ditu Garralda udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/23/Garralda_01.jpg;190;497;6386;Wikipedia;https://eu.wikipedia.org/wiki/Garralda;MikelBa;
Biztanleria;Zenbat biztanle ditu Garaioa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/4f/Aribe%2C_Navarra.jpg;91;2;2719;Wikipedia;https://eu.wikipedia.org/wiki/Garaioa;MikelBa;
Biztanleria;Zenbat biztanle ditu Lemoiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/dd/Puerto_Arminza.jpg;1238;23;4901;Wikipedia;https://eu.wikipedia.org/wiki/Lemoiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Ziritza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ec/Ziritza.JPG;155;59;245;Wikipedia;https://eu.wikipedia.org/wiki/Ziritza;MikelBa;
Biztanleria;Zenbat biztanle ditu Arrasate udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/71/Arrasateko_erdialdea.jpg;22001;4;61863;Wikipedia;https://eu.wikipedia.org/wiki/Arrasate;MikelBa;
Biztanleria;Zenbat biztanle ditu Untziti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3e/16_Untzitibar_herri_guztiak_edo_Itzagatik.jpg;211;146;250;Wikipedia;https://eu.wikipedia.org/wiki/Untziti;MikelBa;
Biztanleria;Zenbat biztanle ditu Eskoriatza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/fd/Escoriaza_-_Plaza_Fernando_Eskoriatza_y_Ayuntamiento_02.JPG;4065;32;5851;Wikipedia;https://eu.wikipedia.org/wiki/Eskoriatza;MikelBa;
Biztanleria;Zenbat biztanle ditu Mutriku udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/6d/Mutriku_portutik_2010-07-04.JPG;5333;54916;4302;Wikipedia;https://eu.wikipedia.org/wiki/Mutriku;MikelBa;
Biztanleria;Zenbat biztanle ditu Ea udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/22/Ea4.jpg;823;8853;6286;Wikipedia;https://eu.wikipedia.org/wiki/Ea;MikelBa;
Biztanleria;Zenbat biztanle ditu Torralba del Río udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3e/Torralba_del_R%C3%ADo_-_DSC_9009.JPG;103;871;111;Wikipedia;https://eu.wikipedia.org/wiki/Torralba_del_R%C3%ADo;MikelBa;
Biztanleria;Zenbat biztanle ditu Larraga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/1c/Larraga.Navarra.Spain.JPG;2075;1023;1777;Wikipedia;https://eu.wikipedia.org/wiki/Larraga;MikelBa;
Biztanleria;Zenbat biztanle ditu Azagra udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/61/Azagra11.jpg;3843;6873;19439;Wikipedia;https://eu.wikipedia.org/wiki/Azagra;MikelBa;
Biztanleria;Zenbat biztanle ditu Arakaldo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/73/Vista_de_Arakaldo.jpg;159;184;571;Wikipedia;https://eu.wikipedia.org/wiki/Arakaldo;MikelBa;
Biztanleria;Zenbat biztanle ditu Murchante udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3b/Fiestas_murchante.jpg;4154;277;6246;Wikipedia;https://eu.wikipedia.org/wiki/Murchante;MikelBa;
Biztanleria;Zenbat biztanle ditu Ituren udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/59/Aurtiz-rue.jpg;511;96;5454;Wikipedia;https://eu.wikipedia.org/wiki/Ituren;MikelBa;
Biztanleria;Zenbat biztanle ditu Betelu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/87/Betelu1.JPG;366;365;9144;Wikipedia;https://eu.wikipedia.org/wiki/Betelu;MikelBa;
Biztanleria;Zenbat biztanle ditu Zerain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/cf/Ama_Jasokundearen_eliza_-_Zerain.jpg;259;1089;8211;Wikipedia;https://eu.wikipedia.org/wiki/Zerain;MikelBa;
Biztanleria;Zenbat biztanle ditu Zierbena udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/78/Zierbena_-_Iglesia_de_San_Roman_10.jpg;1490;9298;53932;Wikipedia;https://eu.wikipedia.org/wiki/Zierbena;MikelBa;
Biztanleria;Zenbat biztanle ditu Barakaldo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f0/Done_Bidendiko_Dorreak.jpg;100881;4709472;22184;Wikipedia;https://eu.wikipedia.org/wiki/Barakaldo;MikelBa;
Biztanleria;Zenbat biztanle ditu Olaberria udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/71/Olaberriko_%28Goierri%2C_Gipuzkoa%29_udaletxea%2C_2011-03-05.jpg;953;661;371;Wikipedia;https://eu.wikipedia.org/wiki/Olaberria;MikelBa;
Biztanleria;Zenbat biztanle ditu Zeberio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c7/Zeberioko_Egia_Auzoa.JPG;1073;669;16;Wikipedia;https://eu.wikipedia.org/wiki/Zeberio;MikelBa;
Biztanleria;Zenbat biztanle ditu Arraia-Maeztu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/92/Maeztuko_kale_nagusia_2008_8_21.JPG;726;830;3724;Wikipedia;https://eu.wikipedia.org/wiki/Arraia-Maeztu;MikelBa;
Biztanleria;Zenbat biztanle ditu Zarautz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7b/Zarauzko_ikuspegi%2C_Gipuzkoa%2C_Euskal_Herria.jpg;23323;2136;36177;Wikipedia;https://eu.wikipedia.org/wiki/Zarautz;MikelBa;
Biztanleria;Zenbat biztanle ditu Garde udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e7/Gardeko_eliza.jpg;139;5010;314;Wikipedia;https://eu.wikipedia.org/wiki/Garde;MikelBa;
Biztanleria;Zenbat biztanle ditu Eulate udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b2/Ermita_de_San_Juan_Bautista_%28Eulate%2C_Navarra%29.jpg;284;60;29;Wikipedia;https://eu.wikipedia.org/wiki/Eulate;MikelBa;
Biztanleria;Zenbat biztanle ditu Arellano udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/20/Arellano.1.jpg;157;271;253;Wikipedia;https://eu.wikipedia.org/wiki/Arellano;MikelBa;
Biztanleria;Zenbat biztanle ditu Galdakao udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/04/GaldakaoNieve.jpg;29326;148824;71830;Wikipedia;https://eu.wikipedia.org/wiki/Galdakao;MikelBa;
Biztanleria;Zenbat biztanle ditu Oñati udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/00/O%C3%B1ate_1.jpg;11380;744522;679334;Wikipedia;https://eu.wikipedia.org/wiki/O%C3%B1ati;MikelBa;
Biztanleria;Zenbat biztanle ditu Usurbil udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/Usurbil_urdaiagatik_01.jpg;6174;2250;30522;Wikipedia;https://eu.wikipedia.org/wiki/Usurbil;MikelBa;
Biztanleria;Zenbat biztanle ditu Leatxe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/2e/Leache_000.jpg;30;976;7068;Wikipedia;https://eu.wikipedia.org/wiki/Leatxe;MikelBa;
Biztanleria;Zenbat biztanle ditu Navaridas udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e4/Navaridas%2C_Rioja_Region%2C_Spain_%28by_%40taniazapata%29.jpg;200;84;437;Wikipedia;https://eu.wikipedia.org/wiki/Navaridas;MikelBa;
Biztanleria;Zenbat biztanle ditu Goizueta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d3/Goizueta._Euskal_Herria.JPG;704;5049;13;Wikipedia;https://eu.wikipedia.org/wiki/Goizueta;MikelBa;
Biztanleria;Zenbat biztanle ditu Berbintzana udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/98/Berbinzana.2.Navarra.Spain.JPG;655;4834;7372;Wikipedia;https://eu.wikipedia.org/wiki/Berbintzana;MikelBa;
Biztanleria;Zenbat biztanle ditu Legazpi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/52/Legazpiko_plaza.jpg;8371;7627;281;Wikipedia;https://eu.wikipedia.org/wiki/Legazpi;MikelBa;
Biztanleria;Zenbat biztanle ditu Igorre udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/57/Igorre.jpg;4284;6736;6989;Wikipedia;https://eu.wikipedia.org/wiki/Igorre;MikelBa;
Biztanleria;Zenbat biztanle ditu Belauntza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ae/Belauntza._Gipuzkoa%2C_Euskal_Herria.jpg;241;37;30;Wikipedia;https://eu.wikipedia.org/wiki/Belauntza;MikelBa;
Biztanleria;Zenbat biztanle ditu Sartaguda udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b9/ParqueMemoria1.JPG;1315;21947;991;Wikipedia;https://eu.wikipedia.org/wiki/Sartaguda;MikelBa;
Biztanleria;Zenbat biztanle ditu Arakil udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/15/Zuhatzu_arakil.jpg;933;1313;1910;Wikipedia;https://eu.wikipedia.org/wiki/Arakil;MikelBa;
Biztanleria;Zenbat biztanle ditu Bilar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f8/Bilar.jpg;333;4905;7926;Wikipedia;https://eu.wikipedia.org/wiki/Bilar;MikelBa;
Biztanleria;Zenbat biztanle ditu Noain Elortzibar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/Noain.JPG;8320;62076;79958;Wikipedia;https://eu.wikipedia.org/wiki/Noain_Elortzibar;MikelBa;
Biztanleria;Zenbat biztanle ditu Anue udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f4/Anu%C3%A9_-_Olag%C3%BCe_02.jpg;482;9714;575;Wikipedia;https://eu.wikipedia.org/wiki/Anue;MikelBa;
Biztanleria;Zenbat biztanle ditu Portugalete udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/52/Portugalete_20.jpg;45766;62244;97359;Wikipedia;https://eu.wikipedia.org/wiki/Portugalete;MikelBa;
Biztanleria;Zenbat biztanle ditu Bernedo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/bb/Bernedoko_kale_bat.jpg;494;139;58;Wikipedia;https://eu.wikipedia.org/wiki/Bernedo;MikelBa;
Biztanleria;Zenbat biztanle ditu Asteasu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/61/Asteasuko_Elizmendiko_San_Pedro_eliza_2011-4-29.jpg;1551;325;749;Wikipedia;https://eu.wikipedia.org/wiki/Asteasu;MikelBa;
Biztanleria;Zenbat biztanle ditu Ataun udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c3/Ataun_San_Gregorio.jpg;1693;7459;836;Wikipedia;https://eu.wikipedia.org/wiki/Ataun;MikelBa;
Biztanleria;Zenbat biztanle ditu Arano udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/2d/Arano.JPG;116;876;67;Wikipedia;https://eu.wikipedia.org/wiki/Arano;MikelBa;
Biztanleria;Zenbat biztanle ditu Mungia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/59/Mungiako_udaletxea.jpg;17691;5957;356;Wikipedia;https://eu.wikipedia.org/wiki/Mungia;MikelBa;
Biztanleria;Zenbat biztanle ditu Deba udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c1/Playa_Deba_%281%29.JPG;5459;9736;99133;Wikipedia;https://eu.wikipedia.org/wiki/Deba;MikelBa;
Biztanleria;Zenbat biztanle ditu Aberin udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a3/Iglesia_de_San_Juan_Bautista_-_Aberin_%28Navarra%29_1.jpg;359;335;9246;Wikipedia;https://eu.wikipedia.org/wiki/Aberin;MikelBa;
Biztanleria;Zenbat biztanle ditu Ekora udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/96/Iekorako_herriko_plaza.JPG;268;9544;773;Wikipedia;https://eu.wikipedia.org/wiki/Ekora;MikelBa;
Biztanleria;Zenbat biztanle ditu Longida udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/6b/Nafarroako_Billabeta_herriko_eliza_erromanikoa.jpg;298;78;6971;Wikipedia;https://eu.wikipedia.org/wiki/Longida;MikelBa;
Biztanleria;Zenbat biztanle ditu Caparroso udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/af/Caparroso.jpg;2766;232;545;Wikipedia;https://eu.wikipedia.org/wiki/Caparroso;MikelBa;
Biztanleria;Zenbat biztanle ditu Zestoa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/cf/Cestona.JPG;3711;55258;791;Wikipedia;https://eu.wikipedia.org/wiki/Zestoa;MikelBa;
Biztanleria;Zenbat biztanle ditu Elduain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3e/Elduain_-_Ayuntamiento_01.jpg;250;340;510;Wikipedia;https://eu.wikipedia.org/wiki/Elduain;MikelBa;
